step,signal_2000_samples_0d,signal_2000_samples_1d,signal_2000_samples_2d,signal_2000_samples_3d,prediction,anomaly_score,anomaly_likelihood,Annotation
1637,0.06972943273111508,-0.0801398722576515,0.4877842528492186,0.02749347697810064,-0.07471502935154206,0.40625,0.99185440675,A
1638,0.10720523701418642,0.01385339355644682,0.3882648706720682,-0.15490145502987188,-0.042669029262021874,0.84375,0.9978894265,A
1639,0.10193953306200304,-0.18632323380054625,0.6031386391051999,-0.06741546627147305,0.12757212280717833,0.7187499999999999,0.9993209867500001,A
1640,0.06317069686192857,-0.1381329713318607,0.4241106560364615,-0.4035002930889805,0.12757212280717833,0.55,0.9996007768141313,A
1641,0.12207548197877414,-0.2733073605244564,0.4685776162639354,-0.1816472286752196,0.11727035247979292,0.6375,0.9994729255632273,A
1642,0.08108805378399618,-0.17940827746545235,0.18802992739398836,-0.3330795041474484,0.11272444493548255,0.7687499999999999,0.9992230500000001,A
1643,0.023559208160237783,-0.12670971763895478,0.18594082426583647,-0.2827800004653913,0.11727035247979292,0.13125,0.9994610260000001,A
1644,0.15841019872570475,-0.2892705096700181,0.08471940310751715,-0.2610766976550438,-0.053834617191478286,0.7,0.9993769035815849,A
1645,-0.07873630721114566,-0.13038312549120648,-0.04355460039323214,-0.29846065845725434,0.21829838703419385,0.59375,0.9993888177500001,A
1646,0.18548022437200576,-0.05898731633334388,-0.11824026384826805,-0.4145602024341602,-0.15741229714468769,0.75625,0.999025629,A
1647,0.07781216332148881,-0.06443463562715965,-0.2150325972379886,-0.2091800925428304,0.10799550458242804,0.1875,0.9989937695,A
1648,0.16122675443415066,-0.12400201810223192,-0.4006563301464944,-0.22697693522736895,0.03793373452599872,0.71875,0.99869607225,A
1649,0.22332453770506008,-0.010850913916453464,-0.2914915614315251,-0.30061488754489724,-0.06723836080077804,0.53125,0.9948588410000001,A
1650,0.17662170074593048,-0.29524666008598993,-0.4845572665620771,-0.16444039158560758,0.13477726460848732,0.73125,0.9848827722500001,A
1651,0.21661245275080734,-0.031916143600238416,-0.4257227660797701,-0.2317334162308977,0.08739366733661089,0.45625,0.9718240167500001,A
1652,0.2136655932841937,-0.1840417864309628,-0.7297149924738058,-0.06585904280208653,0.18805802727543466,0.78125,0.9758349732500001,A
1653,0.16291588110644678,-0.042896948001674005,-0.6901175551131424,-0.1984342012668731,0.08739366733661089,0.65625,0.9848827722500001,A
1654,0.011417336267989514,0.01975561775174535,-0.7407864505743929,-0.2473437620304132,0.2383130643711116,0.45624999999999993,0.97465881125,A
1655,0.11082431205833447,-0.04600301702989339,-0.911436773149336,-0.15920230511354905,0.16676443316306205,0.99375,0.9944717217500001,A
1656,-0.025896817549344052,-0.026662047625079302,-0.8080156319459031,-0.11567448351615925,0.11272444493548255,0.45,0.9925482760000002,A
1657,-0.0557333709212165,0.11909762313148099,-0.8324283328799378,-0.07537554236586395,0.03793373452599872,0.25625,0.9903366050000001,A
1658,-0.0701476605493214,0.10206103793402167,-1.048552139804259,0.038791481947393236,0.08353619513494126,0.3625,0.9888449980000001,A
1659,0.04032883355866616,0.04735111123153553,-0.8967335404047015,0.10701573460519333,0.05095999725158889,0.8125,0.99698416275,A
1660,-0.08733822481263706,0.17597637697606452,-0.8430328026022919,0.1526832532875396,-0.05872853019883121,0.4,0.9939747540000001,A
1661,-0.3102133129238785,0.20138068646591306,-0.7426143088260473,0.3358165361823856,0.1958196754983028,0.5249999999999999,0.9949496625,A
1662,-0.041977274016366785,0.2914341765540128,-0.861452159351605,0.2327689933765408,-0.19861167782798128,0.63125,0.98630925025,A
1663,-0.2033497307517125,0.296523230126203,-0.6523812367398001,0.4656565202433021,-0.042040113550325886,0.76875,0.99730880125,A
1664,-0.12068059735409098,0.3266859855606377,-0.6141845251855237,0.5229193011043073,-0.3028891832186172,0.16875,0.9968118335,A
1665,-0.2236525573435078,0.3051563229880847,-0.5269264463026372,0.3719376977395369,-0.08472883020167546,0.55625,0.98484510275,A
1666,-0.3549105530899115,0.3085747144057219,-0.4355693775875618,0.4887139384557171,-0.10599157065496917,0.53125,0.9931947335,A
1667,-0.4282806282424597,0.354519213898451,-0.4179706788525204,0.5127222179644204,-0.3637650906974841,0.375,0.99586698975,A
1668,-0.395818371635305,0.29109544192518955,-0.07989001123180021,0.5921714246311297,-0.2424145099306201,0.875,0.99789752575,A
1669,-0.35027922674139583,0.20285816126388256,-0.09644973938401782,0.5490456269352698,-0.3072664211242397,0.225,0.9898425195,A
1670,-0.37345046604313775,0.23238570397219666,-0.03227225558594158,0.6223458256208229,-0.41746434608074695,0.2125,0.9947844885000001,A
1671,-0.383972414376132,0.33778941395798684,-0.006072707894881389,0.5504971210574825,-0.2561801888875929,0.31875,0.989517891,A
1672,-0.3102089132912101,0.25727723287115195,0.09969918816315217,0.6323254286611013,-0.3393183240544476,0.35,0.9865339765000001,A
1673,-0.4287335046375349,0.15798234653842513,0.21422557665584266,0.5081034228199536,-0.027942803051988544,0.75,0.951014164,A
1674,-0.2302009051193472,0.07540476157310827,0.061536389922952635,0.5665663600343356,-0.3790763487448356,0.78125,0.9884346093315847,A
1675,-0.2899375982232401,0.2808036058599511,0.17484911032648334,0.6241675940413914,-0.10599157065496917,0.26875,0.959664402,A
1676,-0.24951663490950865,0.09520175257826298,0.08267406118714714,0.31971868842019635,-0.4208450936477833,0.6499999999999999,0.9901801110000001,A
1677,-0.3349756244025785,0.03740408861765286,0.03886635457268239,0.296539668774054,-0.2756185606170753,0.4375,0.9936041365,A
1678,-0.22846041056069394,-0.09858138401842613,0.03132540430793638,0.17838776791890973,-0.2561801888875929,0.45,0.9719022322499999,A
1679,-0.1571717416691971,0.008428189693644535,0.09633377638496504,0.07357128620579388,-0.2756185606170753,0.29374999999999996,0.966432245,A
1680,-0.11778624304110727,-0.2418187145130625,0.0034625217181157336,0.13805325058714954,-0.1235816698188219,0.27499999999999997,0.95530255675,A
1681,0.0038962355602791773,-0.1470008887759121,0.1773545574957553,-0.010498711851565506,-0.21515708183709167,0.88125,0.9881044159295118,A
1682,0.02663799886952742,-0.09456886457340674,0.20482140383569628,-0.19306453590971207,0.12254777958252515,0.46875,0.99187392025,A
1683,0.05916131584567784,-0.06890039231225985,0.2823061133223059,-0.2283855202914865,-0.07781630169036519,0.024999999999999994,0.96251367475,A
1684,0.20254942346124186,-0.14618790104465698,0.2559353291153388,-0.30038315506240554,-0.07781630169036519,0.5812499999999999,0.924860405,A
1685,0.00534214236014413,-0.10859947991137543,0.3510410390912768,-0.2750672541997192,0.2269251785970324,0.6875,0.962349705,A
1686,0.11510397786792498,-0.3332416713827915,0.3233643493701528,-0.4180426586435919,0.03454501382905732,0.775,0.9355332249999999,A
1687,0.08769195523088631,-0.3175736855225925,0.4384093712448904,-0.38810966137132574,-0.014125487200198185,0.225,0.9367831685,A
1688,0.11086346816362376,-0.22616200983987275,0.3128684669534387,-0.3126392167152468,0.16676443316306205,0.5,0.9565833745000001,A
1689,0.08626748185118542,-0.374191544869508,0.21353117001998356,-0.6007057961591318,0.097978844068187,0.51875,0.9655334267500001,A
1690,0.14429135466455642,-0.2805811571818653,0.1748688084519004,-0.4690554702292791,0.11747928779678868,0.60625,0.96580748,
1691,0.15087405544992158,-0.2941809835202693,0.12086736153693522,-0.4930527127817522,0.09446543540308652,0.13125,0.93800955775,
1692,0.16247361606216812,-0.3046753956943234,0.07325202101227002,-0.5185743188347282,-0.08727595049318501,0.03125,0.9365413737499999,
1693,0.17950500901935612,-0.30706656134564064,0.03420243509329398,-0.5468983689408862,0.1521853975246924,0.0875,0.95736847325,
1694,0.2006177746725089,-0.29669650512872336,0.0038412685272760897,-0.57550018928421,0.08739366733661089,0.024999999999999994,0.92853193375,
1695,0.2224152992685446,-0.27181707627413365,-0.01994170898909964,-0.5963372724815738,0.10799550458242804,0.14375,0.83152213075,
1696,0.2397574507802733,-0.23376057008612044,-0.04146496644898958,-0.5982551297426777,0.17177683971265334,0.00625,0.6974355072499999,
1697,0.2470204712668077,-0.1854699090502048,-0.06677295160200335,-0.5729130717289131,0.27861141293773084,0.19374999999999998,0.67012046075,
1698,0.24005621513752395,-0.13019482140824348,-0.10241520760415933,-0.5185322034630219,0.29169127188060784,0.41250000000000003,0.66435479525,
1699,0.21773320845524752,-0.07087609397346391,-0.1532621281117972,-0.43877988024626985,0.2335437348403415,0.08125,0.5870381239999999,
1700,0.18203868586326696,-0.009964846984799778,-0.21992504177172092,-0.33977529396039896,0.17177683971265334,0.31875000000000003,0.428062841,
1701,0.13687681375734806,0.05059020906302501,-0.2978091304931123,-0.2279601878337739,0.08739366733661089,0.33125,0.485687433,
1702,0.08657714330443902,0.1093109620502742,-0.3791394705554736,-0.10914616272996397,0.1625792454954961,0.049999999999999996,0.48440057024999994,
1703,0.034899334625147535,0.16514988825609295,-0.4560792759437417,0.011801844602341576,0.15628292864083862,0.25,0.5321027912499999,
1704,-0.015372529169088166,0.2174469697381656,-0.5224419986592209,0.13103556081731288,0.11747928779678868,0.21875,0.57949746225,
1705,-0.062496132991436325,0.26588227312703555,-0.5738691345463938,0.245704028821663,0.11747928779678868,0.1875,0.5748270934999999,
1706,-0.10571445180826122,0.3104186864189147,-0.6075510827697085,0.3538940301508926,-0.05872853019883121,0.40625,0.66755460575,
1707,-0.14515683894451914,0.3512169406324858,-0.6221473240220287,0.4545482296935627,0.0147441803001185,0.075,0.64544566475,
1708,-0.18167078349992566,0.3884966928269567,-0.6179327935810364,0.5473646204320313,-0.15741229714468769,0.2125,0.6152060745,
1709,-0.2165182237012649,0.4223537310441319,-0.5968636327552295,0.6326485847600011,-0.10952997237081058,0.0125,0.595292156,
1710,-0.2509231642665179,0.452622874741785,-0.5622567567872796,0.7110452293397448,-0.10952997237081058,0.06249999999999999,0.5388554354999999,
1711,-0.2855839883429501,0.4788660195480902,-0.5180371315193054,0.7831109629403197,-0.4738330047855434,0.125,0.48008608150000004,
1712,-0.32036941496219146,0.5004100329625845,-0.4677656128141193,0.8488737311870554,-0.21515708183709167,0.21875,0.5285310759999999,
1713,-0.3543645548855595,0.5162860449563599,-0.4137155791485114,0.9076733670019449,-0.4208450936477833,0.1,0.482899103,
1714,-0.38619369266809256,0.5250305471441452,-0.3562127874318349,0.9583143612725072,-0.35330278079935085,0.16874999999999998,0.4756661502499999,
1715,-0.41433993893030463,0.5244455019103252,-0.2935135608214409,0.9991835958917412,-0.3000526833292672,0.13125,0.45479334675,
1716,-0.4372400444394231,0.511572452174637,-0.22272455245444908,1.0280529361930713,-0.21190076933399424,0.3375,0.44435599950000004,
1717,-0.45315609541118196,0.4833676736071586,-0.14219751409635673,1.041611936741308,-0.3540246108395351,0.00625,0.428029601,
1718,-0.4599939545884653,0.43847255969302096,-0.054371143137990026,1.0350249111875869,-0.3540246108395351,0.23125,0.42265652925,
1719,-0.45532710576147795,0.3792742215718344,0.033970956882536665,1.002147728780635,-0.4194222727638109,0.13125,0.45070721725,
1720,-0.4369127479110986,0.31207741991993965,0.11511288791952633,0.9374430355539316,-0.4402578038071295,0.05625,0.45539726625000004,
1721,-0.4037541809962954,0.2446410352828916,0.1840853778373836,0.8399380821217312,-0.444778594393434,0.14375,0.45900300775,
1722,-0.3571319988668329,0.18329579690307612,0.23973573266080764,0.7166589844425735,-0.4246694153079972,0.15000000000000002,0.44805729899999996,
1723,-0.3006634150154009,0.13172966460959526,0.2838170707256765,0.5813786866097191,-0.37279452815816405,0.325,0.5141656305,
1724,-0.2392035727988069,0.09132277439727764,0.31963539043185113,0.4490196467049495,-0.3438321933037812,0.11875,0.49425270175,
1725,-0.17746484915246544,0.061995891263480214,0.350917702648023,0.3307245252492889,-0.3155791821077413,0.15625,0.48352814975,
1726,-0.11921228602445486,0.042915198562369236,0.38095933340784816,0.23248452531542055,-0.20398364158996635,0.28124999999999994,0.45753882300000004,
1727,-0.06713194205938773,0.03289208542667886,0.4120231611377696,0.1562412967897144,-0.12896253019301354,0.30625,0.50493367725,
1728,-0.02300200706874652,0.030548486646081688,0.4450256781796488,0.10151933152673573,-0.09280750088770788,0.05625,0.47127373875000006,
1729,0.012157977804361977,0.0343573147946085,0.4795401034576243,0.0666085864811352,-0.048617160380846215,0.1125,0.4811386785,
1730,0.03803645780774098,0.04261867263946823,0.5140537974174884,0.04916753061032862,-0.07781630169036519,0.025,0.48291844350000007,
1731,0.05499104919631808,0.053383699714026574,0.5462810062207151,0.04645324057845114,-0.07781630169036519,0.06249999999999999,0.45574012625000004,
1732,0.06395601171054993,0.06433421560155796,0.5732258423397334,0.05537482017382285,-0.0011147339210158028,0.125,0.45352023874999997,
1733,0.06632996737535903,0.0726727686833586,0.5907623744224206,0.07243830677147688,0.04510005491586153,0.1875,0.4232486735,
1734,0.0639123653657328,0.07517270093334955,0.5930257082851229,0.09358207063856143,0.07217788650485446,0.10625,0.4180068905,
1735,0.05891062123353294,0.06861530411709718,0.572989729842278,0.113933064469926,0.07042351076600584,0.0875,0.39988030225000004,
1736,0.05396273245301484,0.05071731302983887,0.525564072461054,0.12763943893525848,0.06847016714592392,0.26875,0.38619813025000005,
1737,0.052043598522410126,0.02132650559163646,0.4510701558165818,0.128139287956389,0.06847016714592392,0.11249999999999999,0.35200623300000006,
1738,0.05609836911765364,-0.016549182040858892,0.355125492714987,0.10930731501228162,0.06847016714592392,0.056249999999999994,0.35379183450000007,
1739,0.06835467376355472,-0.05671608328457613,0.2455317302039599,0.0675235589911469,0.06847016714592392,0.056249999999999994,0.3404917982500001,
1740,0.08944261280374523,-0.09193571020222216,0.1295013234825773,0.004075264335571556,0.06847016714592392,0.375,0.41836667275000006,
1741,0.11750553906869232,-0.11733589021201653,0.012445237484622194,-0.07309416900842179,0.09209894777349226,0.225,0.4690401625,
1742,0.14766010179618333,-0.13201213469373446,-0.10216787094794703,-0.1503277799183516,0.14759282239448904,0.15625,0.4754698965,
1743,0.17277518707801567,-0.13800975169884655,-0.21246140797022145,-0.21369783650753074,0.18549212179861105,0.275,0.47073495375,
1744,0.18622696478088294,-0.13855310864637155,-0.31761959950694296,-0.2554758194295398,0.14759282239448904,0.06875,0.45957031075,
1745,0.1848979832282089,-0.13684680624591114,-0.4173534774920257,-0.2758024650413104,0.14759282239448904,0.0625,0.46291955125,
1746,0.16980153757399127,-0.13551523845122262,-0.5114969429622506,-0.27982964660241977,0.14759282239448904,0.25,0.44957421875000003,
1747,0.1444848147774309,-0.13637662578680645,-0.5998046438571604,-0.27432385582223234,0.14759282239448904,0.018750000000000003,0.43464474825,
1748,0.11318044439865575,-0.14035180995296145,-0.6819294812012859,-0.2656338684927916,0.09209894777349226,0.16875,0.47559079275000005,
1749,0.07972893281053298,-0.14745006082700174,-0.7574813368200173,-0.25879892974527474,0.13005748574405804,0.04375,0.4655069985000001,
1750,0.04716801123998525,-0.1568398354247934,-0.8260554258596012,-0.2571924292859132,0.06843551913121315,0.04375,0.39663547750000006,
1751,0.017627368504548126,-0.16698559252831086,-0.887160924933977,-0.2623663762250632,-0.07781630169036519,0.03749999999999999,0.3468112910000001,
1752,-0.007710093225077542,-0.17574036693614226,-0.9400417838676244,-0.274019458919903,0.059575141501910775,0.15625000000000003,0.3468112910000001,
1753,-0.028674210546096313,-0.18026206819394808,-0.9834274260810616,-0.2901153995863733,0.020789796158169227,0.0125,0.2791307485000001,
1754,-0.04618201231858686,-0.1769141200690292,-1.0152395810874453,-0.307107026802293,0.020789796158169227,0.0375,0.26761730350000007,
1755,-0.06221374436495228,-0.1619257608102993,-1.0322493349330721,-0.3200555975737771,-0.007906459457726634,0.06875,0.26772353225000006,
1756,-0.07953980310905999,-0.1334160462621936,-1.0298086292749986,-0.3225077226172968,0.04485039104292074,0.0875,0.24114913450000003,
1757,-0.10106495294935383,-0.09318133041173172,-1.0021470785785918,-0.30677208152279123,-0.05269613557607802,0.10625000000000001,0.2559066125000001,
1758,-0.12877785516408502,-0.04583782192619052,-0.9440232340220028,-0.2662296466339377,0.04485039104292074,0.38125,0.3066090195,
1759,-0.16269025551333646,0.0036335832919694657,-0.8539206621732796,-0.1996745801478968,-0.061249553756998164,0.09375,0.31685266700000003,
1760,-0.2006075008533688,0.05146829838661246,-0.7369921575828765,-0.11322451866212585,-0.1679287253267193,0.19375,0.35432323825000006,
1761,-0.2390818127804491,0.09545232473880093,-0.6047813478182711,-0.016933813820636308,-0.21515708183709167,0.0125,0.3363745530000001,
1762,-0.2746764658235652,0.1347106593493149,-0.471298315438443,0.07983745906899765,-0.2756185606170753,0.0,0.3107209015000001,
1763,-0.3045983581887585,0.16937748647999182,-0.3485124216646945,0.17058727634021545,-0.21515708183709167,0.03749999999999999,0.3107209015000001,
1764,-0.3267175706002713,0.20025287303045536,-0.24405653627670024,0.2518112745100199,-0.22803521381065436,0.0,0.3031938382500001,
1765,-0.3394464518668198,0.22845263511066805,-0.1613111917861751,0.3224708206577458,-0.3143552836536037,0.175,0.34124279900000004,
1766,-0.3417765446295787,0.2550692765513565,-0.1006100364967539,0.3833675842856596,-0.21515708183709167,0.018750000000000003,0.32227566,
1767,-0.3334861331355856,0.280893824787832,-0.06050359122700711,0.436505385314537,-0.21515708183709167,0.018750000000000003,0.29577422025000005,
1768,-0.315324650536589,0.3062540933126849,-0.03864485962989241,0.4844195566258232,-0.21515708183709167,0.075,0.22212829700000003,
1769,-0.2889383633811675,0.3309810068713523,-0.03225706905638177,0.5295078495224632,-0.31003769943311343,0.1375,0.22803307350000004,
1770,-0.2564724612894457,0.35444086581548473,-0.03828020252125977,0.5734662374244892,-0.31003769943311343,0.1375,0.21301188850000002,
1771,-0.22001159271764584,0.3755307194775792,-0.05330372536128667,0.6169429727158473,-0.4738330047855434,0.025,0.22915662150000005,
1772,-0.18109207519189807,0.3925764167555776,-0.07336747892641032,0.6594330899921198,-0.11243466646690384,0.049999999999999996,0.24305425850000006,
1773,-0.14045402958075526,0.4031944352385159,-0.09370818513463433,0.6992849712226604,-0.11243466646690384,0.00625,0.22803307350000004,
1774,-0.09816488338157403,0.4043317919427856,-0.10860688825903543,0.7336192809921395,-0.14973724748070513,0.3,0.31107022500000003,
1775,-0.05423599265443097,0.3927985089137141,-0.11164572639072426,0.7580914709283542,-0.11220345493719856,0.0,0.2771005675,
1776,-0.009579207162853931,0.3664770675662021,-0.0967154411258942,0.7667674337844268,-0.05269613557607802,0.1625,0.29792766700000006,
1777,0.033499188241634434,0.3257419748097237,-0.059787815857951086,0.7527728227454259,-0.018490104203967617,0.0,0.29792766700000006,
1778,0.07205875728000442,0.2738801117762057,-0.0010576077918156561,0.7104015086189429,0.04485039104292074,0.025,0.28470620275,
1779,0.1039348395802728,0.21591231484429502,0.07310952055556418,0.6383175331209243,0.030714075707885292,0.056249999999999994,0.26479228425000007,
1780,0.12849826540699408,0.15680053397058155,0.1500417034341126,0.5415117621895253,0.08509424697878751,0.3,0.30366740000000003,
1781,0.1465169465252505,0.10031929228378217,0.21506356443159752,0.4297215867258928,0.15093270084443866,0.2875,0.37774798924999997,
1782,0.1596684388446274,0.048861188073477564,0.2585569206334065,0.31348747595562176,0.18008985492984395,0.22500000000000003,0.4245961405,
1783,0.17007720939420726,0.003744625481367409,0.27922408085816475,0.2010682999543401,0.1496079745486822,0.0375,0.43360632025,
1784,0.17991957784692095,-0.034405233648580516,0.2817841167198502,0.09759115279918912,0.1496079745486822,0.175,0.39407537750000005,
1785,0.1910454994590163,-0.06539376777388252,0.2731854664742695,0.005667376734065497,0.1496079745486822,0.06875,0.4061738935000001,
1786,0.20462155040091445,-0.08933075630365524,0.2601681998169243,-0.07363642053382732,0.1496079745486822,0.018749999999999996,0.3836256452500001,
1787,0.22085768473991965,-0.10659344161605844,0.2482181804924003,-0.14005543442500032,0.1885028930902662,0.13125,0.41474499875000004,
1788,0.2388804581624709,-0.11783839696754893,0.2411862300001761,-0.1937416805654844,0.21088805369389008,0.0375,0.41474499875000004,
1789,0.25677752485244515,-0.12405405458093265,0.24111438134670204,-0.2351626750534297,0.2238748568065412,0.09375,0.41989409650000004,
1790,0.2717848681741409,-0.12665819745741078,0.24814484937277875,-0.2651657926783559,0.30501320343285776,0.04375,0.36457831075,
1791,0.2805479500828103,-0.12760938947317574,0.2605564883422604,-0.2851300482072846,0.2238748568065412,0.049999999999999996,0.28832666300000004,
1792,0.27948408986357226,-0.1294190688144574,0.27495095628814925,-0.2971843558631682,0.2238748568065412,0.0125,0.24401697050000004,
1793,0.2655295713972045,-0.13487128260158454,0.28644316144011994,-0.30446753277371275,0.28834827534126856,0.0125,0.23463939050000004,
1794,0.23739397406060656,-0.14629726712351435,0.2886846085032776,-0.31128123393318635,0.21088805369389008,0.025,0.19450985725000003,
1795,0.19643993334132176,-0.16448560126870987,0.2741394709758815,-0.32277796790306024,0.2238748568065412,0.15000000000000002,0.21927799300000003,
1796,0.14613331657494313,-0.1875876208976344,0.2360119502630484,-0.3437506819856198,0.2238748568065412,0.33125000000000004,0.27475185675,
1797,0.09058226967938876,-0.2106772153706088,0.17227584638580776,-0.3764542044916415,0.13289356484803935,0.0875,0.27579589875000005,
1798,0.03337769004734836,-0.22692784604503166,0.08816591939415917,-0.4181425030430197,0.13289356484803935,0.225,0.32227566,
1799,-0.02289163440968401,-0.2304689417384776,-0.006475470452309089,-0.4598470567829902,0.0011014518646630788,0.07500000000000001,0.32433702125,
1800,-0.07668753479313457,-0.21884910936329896,-0.1019479826831124,-0.4884530409375821,-0.0353029532874714,0.03749999999999999,0.32433702125,
1801,-0.1273743837904671,-0.19319032899707808,-0.1912759894378193,-0.4922487894736532,0.04485039104292074,0.1875,0.35545637475,
1802,-0.17497524558580388,-0.15671186708624704,-0.27053731535490605,-0.4659076982390358,-0.17187773028627293,0.35,0.440750258,
1803,-0.21986921856872907,-0.11323594255706823,-0.338367986084634,-0.4110538410529429,-0.19132047532071206,0.075,0.46056518525,
1804,-0.2624790400619713,-0.06631913431646957,-0.3953613251234123,-0.3335803785238298,-0.17187773028627293,0.00625,0.46056518525,
1805,-0.3030286267542147,-0.018889289620394496,-0.44347346828638495,-0.2408050272432336,-0.21211518442040786,0.125,0.4435632795,
1806,-0.34143997904386963,0.026860903605826544,-0.4853888796074973,-0.1397471711043984,-0.2748907625536914,0.03125,0.36810440150000007,
1807,-0.3773715924997383,0.0694905297207581,-0.5238431062505549,-0.036346579846332855,-0.3278508072711715,0.16875,0.38762529775000004,
1808,-0.41032257496771096,0.10832573054932962,-0.5609853091785297,0.06480998788880339,-0.3438321933037812,0.00625,0.34077714650000007,
1809,-0.4397018018567864,0.14349629674658865,-0.597908751231955,0.16054268813121536,-0.4246694153079972,0.28125,0.401680492,
1810,-0.4648001647062559,0.17593165708220315,-0.634424883953074,0.2490748088884629,-0.4330517706653605,0.225,0.44152467700000003,
1811,-0.4846613216791149,0.20716664981248545,-0.6690078555181663,0.3300439958646612,-0.444778594393434,0.06875,0.40274261075,
1812,-0.4978845120103997,0.23882177021493656,-0.6987171439394337,0.40448043595064,-0.5295045971452907,0.08125,0.32692529875000004,
1813,-0.5024315090142573,0.2718503797432381,-0.7189895335995135,0.4745422724591482,-0.2309556889010892,0.0875,0.33702730150000004,
1814,-0.49561889353975,0.3059787657261919,-0.7235547714746986,0.5427506712662249,-0.2309556889010892,0.09375,0.35541506125000005,
1815,-0.4746412518333878,0.3397839389756927,-0.7052319552760592,0.6107857330536463,-0.4208450936477833,0.08125,0.3457521330000001,
1816,-0.4378723543042049,0.3713053233954455,-0.6583879736777182,0.6784912992483397,-0.4208450936477833,0.04999999999999999,0.35432323825000006,
1817,-0.3864178403063374,0.39859494969902,-0.5824244643196242,0.7438545786422497,-0.429179131272634,0.03125,0.3200984815000001,
1818,-0.3245716880825293,0.4198458091415431,-0.4834367357951015,0.8038789888849671,-0.39906985015928936,0.09375,0.34928230600000004,
1819,-0.2585259714437212,0.4332265987800563,-0.3718760660194984,0.8554216526041484,-0.3319275588029809,0.2,0.31707112950000005,
1820,-0.19436066064206373,0.4367228020449497,-0.25818268160364644,0.8953597146647421,-0.29250522308748,0.025,0.27451283475000005,
1821,-0.13667603977804055,0.4282549979418471,-0.14989779999177227,0.9202314179071932,-0.12864337774740192,0.31249999999999994,0.3398624725,
1822,-0.0882279794389763,0.4062516981237909,-0.05122826310300503,0.9258402730247872,-0.09219023193265746,0.28750000000000003,0.3818259245,
1823,-0.05018503138463568,0.3705526343012545,0.036050322674661454,0.9073795112344404,-0.045698877281557415,0.275,0.43191142725000004,
1824,-0.02257868606363181,0.323045517493078,0.1115063121968247,0.86064194898628,-0.0353029532874714,0.25,0.45764111775,
1825,-0.004717524077598631,0.2673974678989781,0.17528618644800545,0.7843520195389919,0.03914716345371988,0.1,0.47933895775,
1826,0.004515123626536092,0.20798056438315474,0.22774090183856355,0.6822732711680483,0.03914716345371988,0.0,0.46441663475000006,
1827,0.006492926154116908,0.1487738518140712,0.2693536047720065,0.5630205490563673,0.03454501382905732,0.031249999999999993,0.46561875475000003,
1828,0.002795267310787423,0.09284921508191384,0.30085120047754343,0.4373182449594825,0.0800929637784602,0.0375,0.44758942900000004,
1829,-0.004748977748664006,0.04243193920545255,0.3234132873365223,0.3148488532605781,0.010120702154865716,0.00625,0.4054156015,
1830,-0.013954377107379588,-0.0008427681846287738,0.3389395475480497,0.2026492027313901,0.007923071701642227,0.00625,0.39545864225,
1831,-0.02217165666689323,-0.035828908163588545,0.35033509257050216,0.10515048258624762,0.007923071701642227,0.21250000000000002,0.3717222485,
1832,-0.02631168389221669,-0.061989436494271966,0.3616450443010394,0.024879266593271842,-0.004966626876924938,0.031249999999999997,0.31528552800000004,
1833,-0.023186030117546417,-0.07952779727182667,0.37763538875081004,-0.03701548984377738,-0.01747000692565443,0.0125,0.25770604825,
1834,-0.010249648133535324,-0.08935632934054173,0.40234657348095065,-0.08060523132888535,-0.02083657811044234,0.18125,0.24051605675000004,
1835,0.0134037609433121,-0.09295393060092448,0.4366323610218132,-0.10713803676499904,-0.019184813883222025,0.03125,0.22478043275,
1836,0.046026294590808085,-0.09224658129062706,0.4757273938160878,-0.1188924659792509,0.007923071701642227,0.0625,0.25034265825,
1837,0.08259148924630598,-0.0895539189654715,0.5089626995977821,-0.11898431016997082,0.030714075707885292,0.00625,0.23463840075000003,
1838,0.1157381858694594,-0.08753473256739112,0.5234751369960846,-0.11127022869127197,0.09887542683799286,0.075,0.2409896185,
1839,0.13892928724761766,-0.08900098269805047,0.5101453474200454,-0.10037681826659696,0.14856557715656046,0.14375,0.272108972,
1840,0.1494490000060769,-0.09648378365472178,0.4668269340939062,-0.09172121760341542,0.17708606126915294,0.0125,0.28111915175,
1841,0.14854236220162104,-0.11154267009572054,0.397154486601284,-0.0912469247706574,0.14856557715656046,0.018750000000000003,0.21705810550000004,
1842,0.1395696526176189,-0.13392546428119206,0.30761876110308983,-0.10456810699730684,0.14856557715656046,0.10625,0.22803307350000004,
1843,0.12630662302914367,-0.16078105062344306,0.20530147402086915,-0.13543690871291,0.15561082895455552,0.22499999999999998,0.28446979400000005,
1844,0.1120823980197805,-0.18648252198663048,0.09667954802701452,-0.18378295235617734,0.14856557715656046,0.24375,0.309183019,
1845,0.09946909627743,-0.20401578513319346,-0.012887443211206938,-0.2438297620576476,0.14856557715656046,0.00625,0.30461572275,
1846,0.09017337011123447,-0.20787837199252374,-0.11933046804956815,-0.3036359406752775,0.1149574637500783,0.04375,0.31562595125,
1847,0.08496014531381674,-0.19635777249361516,-0.21989242635846715,-0.3483778655577436,0.03914716345371988,0.1875,0.34972741225000004,
1848,0.08358031978606832,-0.17142224299210618,-0.31310118346256033,-0.3669304857384436,0.03914716345371988,0.1625,0.370809611,
1849,0.08474483989928895,-0.137021528859837,-0.3987381273920853,-0.3563711755633014,0.08796074074488047,0.09375,0.36571130924999995,
